Station,Direction,Year,Month,Day,Time_Period,Volume,OBJECTID
3004 Park St,NB,2016,April,Monday,3-4 PM,1239,5055
3004 Park St,NB,2016,April,Monday,4-5 PM,1448,5056
3004 Park St,NB,2016,April,Monday,5-6 PM,1229,5057
3004 Park St,NB,2016,April,Monday,6-7 PM,624,5058
3004 Park St,NB,2016,April,Monday,7-8 PM,555,5059
3004 Park St,NB,2016,April,Monday,8-9 PM,332,5060
3004 Park St,NB,2016,April,Monday,9-10 PM,210,5061
3004 Park St,NB,2016,April,Monday,10-11 PM,421,5062
3004 Park St,NB,2016,April,Monday,11-12 PM,383,5063
3004 Park St,NB,2016,April,Tuesday,12-1 AM,186,5064
3004 Park St,NB,2016,April,Tuesday,1-2 AM,148,5065
3004 Park St,NB,2016,April,Tuesday,2-3 AM,106,5066
3004 Park St,NB,2016,April,Tuesday,3-4 AM,53,5067
3004 Park St,NB,2016,April,Tuesday,4-5 AM,33,5068
3004 Park St,NB,2016,April,Tuesday,5-6 AM,96,5069
3004 Park St,NB,2016,April,Tuesday,6-7 AM,257,5070
3004 Park St,NB,2016,April,Tuesday,7-8 AM,608,5071
3004 Park St,NB,2016,April,Tuesday,8-9 AM,554,5072
3004 Park St,NB,2016,April,Tuesday,9-10 AM,584,5073
3004 Park St,NB,2016,April,Tuesday,10-11 AM,658,5074
3004 Park St,NB,2016,April,Tuesday,11-12 AM,754,5075
3004 Park St,NB,2016,April,Tuesday,12-1 PM,804,5076
3004 Park St,NB,2016,April,Tuesday,1-2 PM,820,5077
3004 Park St,NB,2016,April,Tuesday,2-3 PM,958,5078
3004 Park St,NB,2016,April,Tuesday,3-4 PM,1275,5079
3004 Park St,NB,2016,April,Tuesday,4-5 PM,1521,5080
3004 Park St,NB,2016,April,Tuesday,5-6 PM,1310,5081
3004 Park St,NB,2016,April,Tuesday,6-7 PM,677,5082
3004 Park St,NB,2016,April,Tuesday,7-8 PM,577,5083
3004 Park St,NB,2016,April,Tuesday,8-9 PM,405,5084
3004 Park St,NB,2016,April,Tuesday,9-10 PM,424,5085
3004 Park St,NB,2016,April,Tuesday,10-11 PM,225,5086
3004 Park St,NB,2016,April,Tuesday,11-12 PM,225,5087
3004 Park St,NB,2016,April,Wednesday,12-1 AM,105,5088
3004 Park St,NB,2016,April,Wednesday,1-2 AM,119,5089
3004 Park St,NB,2016,April,Wednesday,2-3 AM,61,5090
3004 Park St,NB,2016,April,Wednesday,3-4 AM,43,5091
3004 Park St,NB,2016,April,Wednesday,4-5 AM,24,5092
3004 Park St,NB,2016,April,Wednesday,5-6 AM,83,5093
3004 Park St,NB,2016,April,Wednesday,6-7 AM,205,5094
3004 Park St,NB,2016,April,Wednesday,7-8 AM,544,5095
3004 Park St,NB,2016,April,Wednesday,8-9 AM,524,5096
3004 Park St,NB,2016,April,Wednesday,9-10 AM,524,5097
3004 Park St,NB,2016,April,Wednesday,10-11 AM,629,5098
3004 Park St,NB,2016,April,Wednesday,11-12 AM,767,5099
3004 Park St,NB,2016,April,Wednesday,12-1 PM,908,5100
3004 Park St,NB,2016,April,Wednesday,1-2 PM,939,5101
3004 Park St,NB,2016,April,Wednesday,2-3 PM,1105,5102
3004 Park St,NB,2016,April,Wednesday,3-4 PM,1467,5103
3004 Park St,NB,2016,April,Wednesday,4-5 PM,1441,5104
3004 Park St,NB,2016,April,Wednesday,5-6 PM,1089,5105
3004 Park St,NB,2016,April,Wednesday,6-7 PM,784,5106
3004 Park St,NB,2016,April,Wednesday,7-8 PM,655,5107
3004 Park St,NB,2016,April,Wednesday,8-9 PM,481,5108
3004 Park St,NB,2016,April,Wednesday,9-10 PM,347,5109
3004 Park St,NB,2016,April,Wednesday,10-11 PM,241,5110
3004 Park St,NB,2016,April,Wednesday,11-12 PM,239,5111
3004 Park St,NB,2016,April,Thursday,12-1 AM,131,5112
3004 Park St,NB,2016,April,Thursday,1-2 AM,110,5113
3004 Park St,NB,2016,April,Thursday,2-3 AM,73,5114
3004 Park St,NB,2016,April,Thursday,3-4 AM,43,5115
3004 Park St,NB,2016,April,Thursday,4-5 AM,31,5116
3004 Park St,NB,2016,April,Thursday,5-6 AM,70,5117
3004 Park St,NB,2016,April,Thursday,6-7 AM,200,5118
3004 Park St,NB,2016,April,Thursday,7-8 AM,517,5119
3004 Park St,NB,2016,April,Thursday,8-9 AM,511,5120
3004 Park St,NB,2016,April,Thursday,9-10 AM,506,5121
3004 Park St,NB,2016,April,Thursday,10-11 AM,634,5122
3004 Park St,NB,2016,April,Thursday,11-12 AM,719,5123
3004 Park St,NB,2016,April,Thursday,12-1 PM,803,5124
3004 Park St,NB,2016,April,Thursday,1-2 PM,775,5125
3004 Park St,NB,2016,April,Thursday,2-3 PM,994,5126
3004 Park St,NB,2016,April,Thursday,3-4 PM,1280,5127
3004 Park St,NB,2016,April,Thursday,4-5 PM,1388,5128
3004 Park St,NB,2016,April,Thursday,5-6 PM,1147,5129
3004 Park St,NB,2016,April,Thursday,6-7 PM,680,5130
3004 Park St,NB,2016,April,Thursday,7-8 PM,547,5131
3004 Park St,NB,2016,April,Thursday,8-9 PM,473,5132
3004 Park St,NB,2016,April,Thursday,9-10 PM,356,5133
3004 Park St,NB,2016,April,Thursday,10-11 PM,246,5134
3004 Park St,NB,2016,April,Thursday,11-12 PM,274,5135
3004 Park St,NB,2016,April,Friday,12-1 AM,102,5136
3004 Park St,NB,2016,April,Friday,1-2 AM,129,5137
3004 Park St,NB,2016,April,Friday,2-3 AM,119,5138
3004 Park St,NB,2016,April,Friday,3-4 AM,51,5139
3004 Park St,NB,2016,April,Friday,4-5 AM,35,5140
3004 Park St,NB,2016,April,Friday,5-6 AM,71,5141
3004 Park St,NB,2016,April,Friday,6-7 AM,201,5142
3004 Park St,NB,2016,April,Friday,7-8 AM,474,5143
3004 Park St,NB,2016,April,Friday,8-9 AM,469,5144
3004 Park St,NB,2016,April,Friday,9-10 AM,579,5145
3004 Park St,NB,2016,April,Friday,10-11 AM,652,5146
3004 Park St,NB,2016,April,Friday,11-12 AM,867,5147
3004 Park St,NB,2016,April,Friday,12-1 PM,916,5148
3004 Park St,NB,2016,April,Friday,1-2 PM,918,5149
3004 Park St,NB,2016,April,Friday,2-3 PM,1047,5150
3004 Park St,NB,2016,April,Friday,3-4 PM,1267,5151
3004 Park St,NB,2016,April,Friday,4-5 PM,1208,5152
3004 Park St,NB,2016,April,Friday,5-6 PM,967,5153
3004 Park St,NB,2016,April,Friday,6-7 PM,623,5154
3004 Park St,NB,2016,April,Friday,7-8 PM,552,5155
3004 Park St,NB,2016,April,Friday,8-9 PM,458,5156
3004 Park St,NB,2016,April,Friday,9-10 PM,359,5157
3004 Park St,NB,2016,April,Friday,10-11 PM,301,5158
3004 Park St,NB,2016,April,Friday,11-12 PM,304,5159
3004 Park St,NB,2016,April,Saturday,12-1 AM,173,5160
3004 Park St,NB,2016,April,Saturday,1-2 AM,140,5161
3004 Park St,NB,2016,April,Saturday,2-3 AM,110,5162
3004 Park St,NB,2016,April,Saturday,3-4 AM,80,5163
3004 Park St,NB,2016,April,Saturday,4-5 AM,25,5164
3004 Park St,NB,2016,April,Saturday,5-6 AM,39,5165
3004 Park St,NB,2016,April,Saturday,6-7 AM,96,5166
3004 Park St,NB,2016,April,Saturday,7-8 AM,291,5167
3004 Park St,NB,2016,April,Saturday,8-9 AM,263,5168
3004 Park St,NB,2016,April,Saturday,9-10 AM,396,5169
3004 Park St,NB,2016,April,Saturday,10-11 AM,487,5170
3004 Park St,NB,2016,April,Saturday,11-12 AM,556,5171
3004 Park St,NB,2016,April,Saturday,12-1 PM,592,5172
3004 Park St,NB,2016,April,Saturday,1-2 PM,639,5173
3004 Park St,NB,2016,April,Saturday,2-3 PM,623,5174
3004 Park St,NB,2016,April,Saturday,3-4 PM,739,5175
3004 Park St,NB,2016,April,Saturday,4-5 PM,616,5176
3004 Park St,NB,2016,April,Saturday,5-6 PM,536,5177
3004 Park St,NB,2016,April,Saturday,6-7 PM,438,5178
3004 Park St,NB,2016,April,Saturday,7-8 PM,430,5179
3004 Park St,NB,2016,April,Saturday,8-9 PM,278,5180
3004 Park St,NB,2016,April,Saturday,9-10 PM,211,5181
3004 Park St,NB,2016,April,Saturday,10-11 PM,338,5182
3004 Park St,NB,2016,April,Saturday,11-12 PM,382,5183
3004 Park St,NB,2016,April,Sunday,12-1 AM,300,5184
3004 Park St,NB,2016,April,Sunday,1-2 AM,167,5185
3004 Park St,NB,2016,April,Sunday,2-3 AM,210,5186
3004 Park St,NB,2016,April,Sunday,3-4 AM,115,5187
3004 Park St,NB,2016,April,Sunday,4-5 AM,47,5188
3004 Park St,NB,2016,April,Sunday,5-6 AM,37,5189
3004 Park St,NB,2016,April,Sunday,6-7 AM,70,5190
3004 Park St,NB,2016,April,Sunday,7-8 AM,230,5191
3004 Park St,NB,2016,April,Sunday,8-9 AM,227,5192
3004 Park St,NB,2016,April,Sunday,9-10 AM,323,5193
3004 Park St,NB,2016,April,Sunday,10-11 AM,448,5194
3004 Park St,NB,2016,April,Sunday,11-12 AM,556,5195
3004 Park St,NB,2016,April,Sunday,12-1 PM,563,5196
3004 Park St,NB,2016,April,Sunday,1-2 PM,497,5197
3004 Park St,NB,2016,April,Sunday,2-3 PM,556,5198
3004 Park St,NB,2016,April,Sunday,3-4 PM,629,5199
3004 Park St,NB,2016,April,Sunday,4-5 PM,599,5200
3004 Park St,NB,2016,April,Sunday,5-6 PM,575,5201
3004 Park St,NB,2016,April,Sunday,6-7 PM,563,5202
3004 Park St,NB,2016,April,Sunday,7-8 PM,539,5203
3004 Park St,NB,2016,April,Sunday,8-9 PM,411,5204
3004 Park St,NB,2016,April,Sunday,9-10 PM,292,5205
3004 Park St,NB,2016,April,Sunday,10-11 PM,212,5206
3004 Park St,NB,2016,April,Sunday,11-12 PM,178,5207
3004 Park St,SB,2017,April,Monday,12-1 AM,72,5208
3004 Park St,SB,2017,April,Monday,1-2 AM,43,5209
3004 Park St,SB,2017,April,Monday,2-3 AM,44,5210
3004 Park St,SB,2017,April,Monday,3-4 AM,32,5211
3004 Park St,SB,2017,April,Monday,4-5 AM,66,5212
3004 Park St,SB,2017,April,Monday,5-6 AM,294,5213
3004 Park St,SB,2017,April,Monday,6-7 AM,911,5214
3004 Park St,SB,2017,April,Monday,7-8 AM,1334,5215
3004 Park St,SB,2017,April,Monday,8-9 AM,1083,5216
3004 Park St,SB,2017,April,Monday,9-10 AM,919,5217
3004 Park St,SB,2017,April,Monday,10-11 AM,804,5218
3004 Park St,SB,2017,April,Monday,11-12 AM,779,5219
3004 Park St,SB,2017,April,Monday,12-1 PM,868,5220
3004 Park St,SB,2017,April,Monday,1-2 PM,890,5221
3004 Park St,SB,2017,April,Monday,2-3 PM,814,5222
3004 Park St,SB,2017,April,Monday,3-4 PM,789,5223
3004 Park St,SB,2017,April,Monday,4-5 PM,769,5224
3004 Park St,SB,2017,April,Monday,5-6 PM,860,5225
3004 Park St,SB,2017,April,Monday,6-7 PM,685,5226
3004 Park St,SB,2017,April,Monday,7-8 PM,573,5227
3004 Park St,SB,2017,April,Monday,8-9 PM,268,5228
3004 Park St,SB,2017,April,Monday,9-10 PM,184,5229
3004 Park St,SB,2017,April,Monday,10-11 PM,248,5230
3004 Park St,SB,2017,April,Monday,11-12 PM,127,5231
3004 Park St,SB,2017,April,Tuesday,12-1 AM,100,5232
3004 Park St,SB,2017,April,Tuesday,1-2 AM,48,5233
3004 Park St,SB,2017,April,Tuesday,2-3 AM,37,5234
3004 Park St,SB,2017,April,Tuesday,3-4 AM,41,5235
3004 Park St,SB,2017,April,Tuesday,4-5 AM,75,5236
3004 Park St,SB,2017,April,Tuesday,5-6 AM,377,5237
3004 Park St,SB,2017,April,Tuesday,6-7 AM,937,5238
3004 Park St,SB,2017,April,Tuesday,7-8 AM,1479,5239
3004 Park St,SB,2017,April,Tuesday,8-9 AM,1257,5240
3004 Park St,SB,2017,April,Tuesday,9-10 AM,907,5241
3004 Park St,SB,2017,April,Tuesday,10-11 AM,792,5242
3004 Park St,SB,2017,April,Tuesday,11-12 AM,798,5243
3004 Park St,SB,2017,April,Tuesday,12-1 PM,879,5244
3004 Park St,SB,2017,April,Tuesday,1-2 PM,809,5245
3004 Park St,SB,2017,April,Tuesday,2-3 PM,823,5246
3004 Park St,SB,2017,April,Tuesday,3-4 PM,709,5247
3004 Park St,SB,2017,April,Tuesday,4-5 PM,816,5248
3004 Park St,SB,2017,April,Tuesday,5-6 PM,769,5249
3004 Park St,SB,2017,April,Tuesday,6-7 PM,678,5250
3004 Park St,SB,2017,April,Tuesday,7-8 PM,386,5251
3004 Park St,SB,2017,April,Tuesday,8-9 PM,314,5252
3004 Park St,SB,2017,April,Tuesday,9-10 PM,249,5253
3004 Park St,SB,2017,April,Tuesday,10-11 PM,184,5254
3004 Park St,SB,2017,April,Tuesday,11-12 PM,81,5255
3004 Park St,SB,2017,April,Wednesday,12-1 AM,56,5256
3004 Park St,SB,2017,April,Wednesday,1-2 AM,53,5257
3004 Park St,SB,2017,April,Wednesday,2-3 AM,47,5258
3004 Park St,SB,2017,April,Wednesday,3-4 AM,37,5259
3004 Park St,SB,2017,April,Wednesday,4-5 AM,49,5260
3004 Park St,SB,2017,April,Wednesday,5-6 AM,331,5261
3004 Park St,SB,2017,April,Wednesday,6-7 AM,934,5262
3004 Park St,SB,2017,April,Wednesday,7-8 AM,1205,5263
3004 Park St,SB,2017,April,Wednesday,8-9 AM,1044,5264
3004 Park St,SB,2017,April,Wednesday,9-10 AM,907,5265
3004 Park St,SB,2017,April,Wednesday,10-11 AM,907,5266
3004 Park St,SB,2017,April,Wednesday,11-12 AM,990,5267
3004 Park St,SB,2017,April,Wednesday,12-1 PM,980,5268
3004 Park St,SB,2017,April,Wednesday,1-2 PM,863,5269
3004 Park St,SB,2017,April,Wednesday,2-3 PM,875,5270
3004 Park St,SB,2017,April,Wednesday,3-4 PM,832,5271
3004 Park St,SB,2017,April,Wednesday,4-5 PM,916,5272
3004 Park St,SB,2017,April,Wednesday,5-6 PM,697,5273
3004 Park St,SB,2017,April,Wednesday,6-7 PM,641,5274
3004 Park St,SB,2017,April,Wednesday,7-8 PM,417,5275
3004 Park St,SB,2017,April,Wednesday,8-9 PM,358,5276
3004 Park St,SB,2017,April,Wednesday,9-10 PM,273,5277
3004 Park St,SB,2017,April,Wednesday,10-11 PM,239,5278
3004 Park St,SB,2017,April,Wednesday,11-12 PM,116,5279
3004 Park St,SB,2017,April,Thursday,12-1 AM,71,5280
3004 Park St,SB,2017,April,Thursday,1-2 AM,54,5281
3004 Park St,SB,2017,April,Thursday,2-3 AM,33,5282
3004 Park St,SB,2017,April,Thursday,3-4 AM,34,5283
3004 Park St,SB,2017,April,Thursday,4-5 AM,65,5284
3004 Park St,SB,2017,April,Thursday,5-6 AM,303,5285
3004 Park St,SB,2017,April,Thursday,6-7 AM,951,5286
3004 Park St,SB,2017,April,Thursday,7-8 AM,1152,5287
3004 Park St,SB,2017,April,Thursday,8-9 AM,1024,5288
3004 Park St,SB,2017,April,Thursday,9-10 AM,808,5289
3004 Park St,SB,2017,April,Thursday,10-11 AM,783,5290
3004 Park St,SB,2017,April,Thursday,11-12 AM,774,5291
3004 Park St,SB,2017,April,Thursday,12-1 PM,815,5292
3004 Park St,SB,2017,April,Thursday,1-2 PM,763,5293
3004 Park St,SB,2017,April,Thursday,2-3 PM,831,5294
3004 Park St,SB,2017,April,Thursday,3-4 PM,739,5295
3004 Park St,SB,2017,April,Thursday,4-5 PM,766,5296
3004 Park St,SB,2017,April,Thursday,5-6 PM,670,5297
3004 Park St,SB,2017,April,Thursday,6-7 PM,633,5298
3004 Park St,SB,2017,April,Thursday,7-8 PM,450,5299
3004 Park St,SB,2017,April,Thursday,8-9 PM,341,5300
3004 Park St,SB,2017,April,Thursday,9-10 PM,290,5301
3004 Park St,SB,2017,April,Thursday,10-11 PM,246,5302
3004 Park St,SB,2017,April,Thursday,11-12 PM,112,5303
3004 Park St,SB,2017,April,Friday,12-1 AM,86,5304
3004 Park St,SB,2017,April,Friday,1-2 AM,57,5305
3004 Park St,SB,2017,April,Friday,2-3 AM,62,5306
3004 Park St,SB,2017,April,Friday,3-4 AM,52,5307
3004 Park St,SB,2017,April,Friday,4-5 AM,50,5308
3004 Park St,SB,2017,April,Friday,5-6 AM,282,5309
3004 Park St,SB,2017,April,Friday,6-7 AM,880,5310
3004 Park St,SB,2017,April,Friday,7-8 AM,1030,5311
3004 Park St,SB,2017,April,Friday,8-9 AM,988,5312
3004 Park St,SB,2017,April,Friday,9-10 AM,870,5313
3004 Park St,SB,2017,April,Friday,10-11 AM,908,5314
3004 Park St,SB,2017,April,Friday,11-12 AM,928,5315
3004 Park St,SB,2017,April,Friday,12-1 PM,928,5316
3004 Park St,SB,2017,April,Friday,1-2 PM,796,5317
3004 Park St,SB,2017,April,Friday,2-3 PM,855,5318
3004 Park St,SB,2017,April,Friday,3-4 PM,723,5319
3004 Park St,SB,2017,April,Friday,4-5 PM,717,5320
3004 Park St,SB,2017,April,Friday,5-6 PM,675,5321
3004 Park St,SB,2017,April,Friday,6-7 PM,608,5322
3004 Park St,SB,2017,April,Friday,7-8 PM,441,5323
3004 Park St,SB,2017,April,Friday,8-9 PM,372,5324
3004 Park St,SB,2017,April,Friday,9-10 PM,304,5325
3004 Park St,SB,2017,April,Friday,10-11 PM,278,5326
3004 Park St,SB,2017,April,Friday,11-12 PM,152,5327
3004 Park St,SB,2017,April,Saturday,12-1 AM,98,5328
3004 Park St,SB,2017,April,Saturday,1-2 AM,83,5329
3004 Park St,SB,2017,April,Saturday,2-3 AM,75,5330
3004 Park St,SB,2017,April,Saturday,3-4 AM,39,5331
3004 Park St,SB,2017,April,Saturday,4-5 AM,36,5332
3004 Park St,SB,2017,April,Saturday,5-6 AM,94,5333
3004 Park St,SB,2017,April,Saturday,6-7 AM,308,5334
3004 Park St,SB,2017,April,Saturday,7-8 AM,241,5335
3004 Park St,SB,2017,April,Saturday,8-9 AM,388,5336
3004 Park St,SB,2017,April,Saturday,9-10 AM,486,5337
3004 Park St,SB,2017,April,Saturday,10-11 AM,609,5338
3004 Park St,SB,2017,April,Saturday,11-12 AM,702,5339
3004 Park St,SB,2017,April,Saturday,12-1 PM,715,5340
3004 Park St,SB,2017,April,Saturday,1-2 PM,693,5341
3004 Park St,SB,2017,April,Saturday,2-3 PM,660,5342
3004 Park St,SB,2017,April,Saturday,3-4 PM,615,5343
3004 Park St,SB,2017,April,Saturday,4-5 PM,637,5344
3004 Park St,SB,2017,April,Saturday,5-6 PM,603,5345
3004 Park St,SB,2017,April,Saturday,6-7 PM,593,5346
3004 Park St,SB,2017,April,Saturday,7-8 PM,436,5347
3004 Park St,SB,2017,April,Saturday,8-9 PM,260,5348
3004 Park St,SB,2017,April,Saturday,9-10 PM,189,5349
3004 Park St,SB,2017,April,Saturday,10-11 PM,300,5350
3004 Park St,SB,2017,April,Saturday,11-12 PM,219,5351
3004 Park St,SB,2017,April,Sunday,12-1 AM,170,5352
3004 Park St,SB,2017,April,Sunday,1-2 AM,95,5353
3004 Park St,SB,2017,April,Sunday,2-3 AM,86,5354
3004 Park St,SB,2017,April,Sunday,3-4 AM,58,5355
3004 Park St,SB,2017,April,Sunday,4-5 AM,29,5356
3004 Park St,SB,2017,April,Sunday,5-6 AM,70,5357
3004 Park St,SB,2017,April,Sunday,6-7 AM,260,5358
3004 Park St,SB,2017,April,Sunday,7-8 AM,157,5359
3004 Park St,SB,2017,April,Sunday,8-9 AM,272,5360
3004 Park St,SB,2017,April,Sunday,9-10 AM,318,5361
3004 Park St,SB,2017,April,Sunday,10-11 AM,502,5362
3004 Park St,SB,2017,April,Sunday,11-12 AM,466,5363
3004 Park St,SB,2017,April,Sunday,12-1 PM,549,5364
3004 Park St,SB,2017,April,Sunday,1-2 PM,564,5365
3004 Park St,SB,2017,April,Sunday,2-3 PM,537,5366
3004 Park St,SB,2017,April,Sunday,3-4 PM,572,5367
3004 Park St,SB,2017,April,Sunday,4-5 PM,577,5368
3004 Park St,SB,2017,April,Sunday,5-6 PM,637,5369
3004 Park St,SB,2017,April,Sunday,6-7 PM,673,5370
3004 Park St,SB,2017,April,Sunday,7-8 PM,540,5371
3004 Park St,SB,2017,April,Sunday,8-9 PM,436,5372
3004 Park St,SB,2017,April,Sunday,9-10 PM,280,5373
3004 Park St,SB,2017,April,Sunday,10-11 PM,237,5374
3004 Park St,SB,2017,April,Sunday,11-12 PM,95,5375
3004 Park St,NB,2017,May,Monday,12-1 AM,66,5376
3004 Park St,NB,2017,May,Monday,1-2 AM,40,5377
3004 Park St,NB,2017,May,Monday,2-3 AM,49,5378
3004 Park St,NB,2017,May,Monday,3-4 AM,24,5379
3004 Park St,NB,2017,May,Monday,4-5 AM,95,5380
3004 Park St,NB,2017,May,Monday,5-6 AM,326,5381
3004 Park St,NB,2017,May,Monday,6-7 AM,994,5382
3004 Park St,NB,2017,May,Monday,7-8 AM,1331,5383
3004 Park St,NB,2017,May,Monday,8-9 AM,1180,5384
3004 Park St,NB,2017,May,Monday,9-10 AM,866,5385
3004 Park St,NB,2017,May,Monday,10-11 AM,776,5386
3004 Park St,NB,2017,May,Monday,11-12 AM,717,5387
3004 Park St,NB,2017,May,Monday,12-1 PM,862,5388
3004 Park St,NB,2017,May,Monday,1-2 PM,774,5389
3004 Park St,NB,2017,May,Monday,2-3 PM,856,5390
3004 Park St,NB,2017,May,Monday,3-4 PM,754,5391
3004 Park St,NB,2017,May,Monday,4-5 PM,780,5392
3004 Park St,NB,2017,May,Monday,5-6 PM,786,5393
3004 Park St,NB,2017,May,Monday,6-7 PM,629,5394
3004 Park St,NB,2017,May,Monday,7-8 PM,379,5395
3004 Park St,NB,2017,May,Monday,8-9 PM,326,5396
3004 Park St,NB,2017,May,Monday,9-10 PM,264,5397
3004 Park St,NB,2017,May,Monday,10-11 PM,188,5398
3004 Park St,NB,2017,May,Monday,11-12 PM,100,5399
3004 Park St,NB,2017,May,Tuesday,12-1 AM,36,5400
3004 Park St,NB,2017,May,Tuesday,1-2 AM,43,5401
3004 Park St,NB,2017,May,Tuesday,2-3 AM,32,5402
3004 Park St,NB,2017,May,Tuesday,3-4 AM,38,5403
3004 Park St,NB,2017,May,Tuesday,4-5 AM,110,5404
3004 Park St,NB,2017,May,Tuesday,5-6 AM,349,5405
3004 Park St,NB,2017,May,Tuesday,6-7 AM,1007,5406
3004 Park St,NB,2017,May,Tuesday,7-8 AM,1316,5407
3004 Park St,NB,2017,May,Tuesday,8-9 AM,1168,5408
3004 Park St,NB,2017,May,Tuesday,9-10 AM,864,5409
3004 Park St,NB,2017,May,Tuesday,10-11 AM,828,5410
3004 Park St,NB,2017,May,Tuesday,11-12 AM,784,5411
3004 Park St,NB,2017,May,Tuesday,12-1 PM,932,5412
3004 Park St,NB,2017,May,Tuesday,1-2 PM,791,5413
3004 Park St,NB,2017,May,Tuesday,2-3 PM,872,5414
3004 Park St,NB,2017,May,Tuesday,3-4 PM,766,5415
3004 Park St,NB,2017,May,Tuesday,4-5 PM,878,5416
3004 Park St,NB,2017,May,Tuesday,5-6 PM,802,5417
3004 Park St,NB,2017,May,Tuesday,6-7 PM,653,5418
3004 Park St,NB,2017,May,Tuesday,7-8 PM,425,5419
3004 Park St,NB,2017,May,Tuesday,8-9 PM,344,5420
3004 Park St,NB,2017,May,Tuesday,9-10 PM,277,5421
3004 Park St,NB,2017,May,Tuesday,10-11 PM,218,5422
3004 Park St,NB,2017,May,Tuesday,11-12 PM,114,5423
3004 Park St,NB,2017,May,Wednesday,12-1 AM,57,5424
3004 Park St,NB,2017,May,Wednesday,1-2 AM,32,5425
3004 Park St,NB,2017,May,Wednesday,2-3 AM,35,5426
3004 Park St,NB,2017,May,Wednesday,3-4 AM,34,5427
3004 Park St,NB,2017,May,Wednesday,4-5 AM,93,5428
3004 Park St,NB,2017,May,Wednesday,5-6 AM,366,5429
3004 Park St,NB,2017,May,Wednesday,6-7 AM,1053,5430
3004 Park St,NB,2017,May,Wednesday,7-8 AM,1308,5431
3004 Park St,NB,2017,May,Wednesday,8-9 AM,1221,5432
3004 Park St,NB,2017,May,Wednesday,9-10 AM,1003,5433
3004 Park St,NB,2017,May,Wednesday,10-11 AM,850,5434
3004 Park St,NB,2017,May,Wednesday,11-12 AM,831,5435
3004 Park St,NB,2017,May,Wednesday,12-1 PM,909,5436
3004 Park St,NB,2017,May,Wednesday,1-2 PM,849,5437
3004 Park St,NB,2017,May,Wednesday,2-3 PM,863,5438
3004 Park St,NB,2017,May,Wednesday,3-4 PM,776,5439
3004 Park St,NB,2017,May,Wednesday,4-5 PM,909,5440
3004 Park St,NB,2017,May,Wednesday,5-6 PM,870,5441
3004 Park St,NB,2017,May,Wednesday,6-7 PM,724,5442
3004 Park St,NB,2017,May,Wednesday,7-8 PM,464,5443
3004 Park St,NB,2017,May,Wednesday,8-9 PM,330,5444
3004 Park St,NB,2017,May,Wednesday,9-10 PM,270,5445
3004 Park St,NB,2017,May,Wednesday,10-11 PM,244,5446
3004 Park St,NB,2017,May,Wednesday,11-12 PM,108,5447
3004 Park St,NB,2017,May,Thursday,12-1 AM,63,5448
3004 Park St,NB,2017,May,Thursday,1-2 AM,40,5449
3004 Park St,NB,2017,May,Thursday,2-3 AM,34,5450
3004 Park St,NB,2017,May,Thursday,3-4 AM,35,5451
3004 Park St,NB,2017,May,Thursday,4-5 AM,98,5452
3004 Park St,NB,2017,May,Thursday,5-6 AM,370,5453
3004 Park St,NB,2017,May,Thursday,6-7 AM,1021,5454
3004 Park St,NB,2017,May,Thursday,7-8 AM,1352,5455
3004 Park St,NB,2017,May,Thursday,8-9 AM,1170,5456
3004 Park St,NB,2017,May,Thursday,9-10 AM,923,5457
3004 Park St,NB,2017,May,Thursday,10-11 AM,845,5458
3004 Park St,NB,2017,May,Thursday,11-12 AM,850,5459
3004 Park St,NB,2017,May,Thursday,12-1 PM,898,5460
3004 Park St,NB,2017,May,Thursday,1-2 PM,825,5461
3004 Park St,NB,2017,May,Thursday,2-3 PM,826,5462
3004 Park St,NB,2017,May,Thursday,3-4 PM,835,5463
3004 Park St,NB,2017,May,Thursday,4-5 PM,922,5464
3004 Park St,NB,2017,May,Thursday,5-6 PM,888,5465
3004 Park St,NB,2017,May,Thursday,6-7 PM,810,5466
3004 Park St,NB,2017,May,Thursday,7-8 PM,483,5467
3004 Park St,NB,2017,May,Thursday,8-9 PM,472,5468
3004 Park St,NB,2017,May,Thursday,9-10 PM,301,5469
3004 Park St,NB,2017,May,Thursday,10-11 PM,269,5470
3004 Park St,NB,2017,May,Thursday,11-12 PM,148,5471
3004 Park St,NB,2017,May,Friday,12-1 AM,82,5472
3004 Park St,NB,2017,May,Friday,1-2 AM,54,5473
3004 Park St,NB,2017,May,Friday,2-3 AM,45,5474
3004 Park St,NB,2017,May,Friday,3-4 AM,40,5475
3004 Park St,NB,2017,May,Friday,4-5 AM,100,5476
3004 Park St,NB,2017,May,Friday,5-6 AM,354,5477
3004 Park St,NB,2017,May,Friday,6-7 AM,943,5478
3004 Park St,NB,2017,May,Friday,7-8 AM,1256,5479
3004 Park St,NB,2017,May,Friday,8-9 AM,1214,5480
3004 Park St,NB,2017,May,Friday,9-10 AM,974,5481
3004 Park St,NB,2017,May,Friday,10-11 AM,886,5482
3004 Park St,NB,2017,May,Friday,11-12 AM,927,5483
3004 Park St,NB,2017,May,Friday,12-1 PM,1018,5484
3004 Park St,NB,2017,May,Friday,1-2 PM,894,5485
3004 Park St,NB,2017,May,Friday,2-3 PM,895,5486
3004 Park St,NB,2017,May,Friday,3-4 PM,830,5487
3004 Park St,NB,2017,May,Friday,4-5 PM,926,5488
